,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,t_high,t_low,T_i,T_w,phi_h_cool,p_hvac,p_load,p_ch,p_dis,p_im,p_ex,soc,cost,payment
2020-11-03 08:00:00,16.91593628430496,363.59999999999997,18.224999999999998,3187.25,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.02,4000.0,1500.0,0.0,756.0,3.7894465318050985,-11.489029580625274,23.5,22.5,24.017366205311273,21.477476276129522,-11.489029580625274,5053.081623836541,5809.081623836541,0.0,0.0,2621.8316238365414,0.0,-0.010439576221270008,0.24470428489141052,0.0
2020-11-03 08:20:00,17.8381813298644,442.0,18.2,3794.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.02,2250.0,1500.0,0.0,766.0,3.724678579748381,-11.247243279538033,23.5,22.5,22.04791235686777,21.47835594888402,0.0,-0.0,766.0,-3000.0,0.0,0.0,-28.75,-0.010439576221270008,0.0,-0.0010541666666666666
2020-11-03 08:40:00,18.556409348556883,536.1600000000001,18.22,4453.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.02,500.0,1500.0,0.0,780.75,3.6742384520356346,-11.058944413837398,23.5,22.5,22.2417153636254,21.4744625307087,0.0,-0.0,780.75,-3000.0,0.0,0.0,-672.25,0.95456042377873,0.0,-0.024649166666666666
2020-11-03 09:00:00,19.119804676283668,635.28,18.275000000000002,5032.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,402.25,3.6346720030198507,-10.911238255916796,23.5,22.5,22.4335786513591,21.482481057617722,0.0,-0.0,402.25,-3000.0,0.0,0.0,-1630.5,1.91956042377873,0.0,-0.059785
2020-11-03 09:20:00,19.63970128709235,727.68,18.32,5622.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,412.25,3.598160406752201,-10.774936218751641,23.5,22.5,22.511884379105677,21.501184828830958,0.0,-0.0,412.25,-3000.0,0.0,0.0,-2209.75,2.88456042377873,0.0,-0.08102416666666667
2020-11-03 09:40:00,20.21611919246726,775.52,18.34,5774.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,406.25,3.5576794007118715,-10.623815913045348,23.5,22.5,22.596808269730303,21.528810735977814,0.0,-0.0,406.25,-3000.0,0.0,0.0,-2367.75,3.8495604237787298,0.0,-0.0868175
2020-11-03 10:00:00,20.672942407500063,826.56,18.38,5975.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.5,3.5255973589247107,-10.504049918155607,23.5,22.5,22.683482325075765,21.56361201457262,0.0,-0.0,415.5,-3000.0,0.0,0.0,-2559.5,4.81456042377873,0.0,-0.09384833333333333
2020-11-03 10:20:00,21.045862926641092,921.6,18.42,6533.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,393.75,3.499407683609035,-10.406280812908804,23.5,22.5,22.77261060986261,21.604670300945447,0.0,-0.0,393.75,-3000.0,0.0,0.0,-3139.75,5.7795604237787295,0.0,-0.11512416666666665
2020-11-03 10:40:00,21.55813189931862,985.4399999999999,18.46,6780.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.0,3.46343176547071,-10.271978524529118,23.5,22.5,22.869385309202983,21.65331183184413,0.0,-0.0,415.0,-3000.0,0.0,0.0,-3365.75,6.744560423778729,0.0,-0.12341083333333332
2020-11-03 11:00:00,22.172944493928128,1050.4,18.514999999999997,7028.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,423.5,3.4202543552549907,-10.110792228296638,23.5,22.5,22.970291659964104,21.70912399009943,0.0,-0.0,423.5,-3000.0,0.0,0.0,-3605.25,7.709560423778729,0.0,-0.1321925
2020-11-03 11:20:00,22.586072807357585,1097.44,18.564999999999998,7214.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,398.5,3.391240943986145,-10.002481788181532,23.5,22.5,23.07564837660655,21.772907350947207,0.0,-0.0,398.5,-3000.0,0.0,0.0,-3815.75,8.674560423778729,0.0,-0.13991083333333332
