Date,load,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,p_load,p_ch,p_dis,p_im,p_ex,soc
2020-11-26 06:00:00,22041.65,6165.75,0.25,0.28,0.11,0.02,0.01,1,0,22041.65,0.0,0.0,15875.900000000001,0.0,-0.11900000000000022
2020-11-26 06:20:00,23344.075,8890.75,0.25,0.28,0.11,0.02,0.01,1,0,23344.075,0.0,0.0,14453.325,0.0,-0.11900000000000022
2020-11-26 06:40:00,23799.675000000003,11675.0,0.25,0.28,0.11,0.02,0.01,1,0,23799.675000000003,0.0,0.0,12124.675000000003,0.0,-0.11900000000000022
2020-11-26 07:00:00,30830.25,14357.5,0.25,0.28,0.11,0.02,0.01,1,0,30830.25,0.0,0.0,16472.75,0.0,-0.11900000000000022
2020-11-26 07:20:00,29724.75,16692.5,0.25,0.28,0.11,0.02,0.01,1,0,29724.75,0.0,0.0,13032.25,0.0,-0.11900000000000022
2020-11-26 07:40:00,31258.75,18997.5,0.25,0.28,0.11,0.02,0.01,1,0,31258.75,0.0,0.0,12261.25,0.0,-0.11900000000000022
2020-11-26 08:00:00,30576.75,21212.5,0.25,0.28,0.11,0.02,0.01,1,0,30576.75,0.0,0.0,9364.25,0.0,-0.11900000000000022
2020-11-26 08:20:00,25352.5,23032.5,0.25,0.28,0.11,0.02,0.01,1,0,25352.5,0.0,0.0,2320.0,0.0,-0.11900000000000022
2020-11-26 08:40:00,21773.0,24417.5,0.25,0.28,0.11,0.02,0.01,1,0,21773.0,-2644.5,0.0,0.0,0.0,-0.11900000000000022
2020-11-26 09:00:00,21754.25,25837.5,0.25,0.21,0.11,0.02,0.01,1,0,21754.25,-4083.25,0.0,0.0,0.0,0.7184249999999996
2020-11-26 09:20:00,19949.0,26950.0,0.25,0.21,0.11,0.02,0.01,1,0,19949.0,-7001.0,0.0,0.0,0.0,2.011454166666666
2020-11-26 09:40:00,19082.75,27870.0,0.25,0.21,0.11,0.02,0.01,1,0,19082.75,-7500.0,0.0,0.0,-1287.25,4.228437499999999
2020-11-26 10:00:00,16482.5,28640.0,0.25,0.21,0.11,0.02,0.01,1,0,16482.5,-7500.0,0.0,0.0,-4657.5,6.603437499999999
2020-11-26 10:20:00,16632.0,29107.5,0.25,0.21,0.11,0.02,0.01,1,0,16632.0,-7500.0,0.0,0.0,-4975.5,8.978437499999998
2020-11-26 10:40:00,17919.75,29760.0,0.25,0.21,0.11,0.02,0.01,1,0,17919.75,-5839.687500000007,0.0,0.0,-6000.562499999993,11.353437499999998
2020-11-26 11:00:00,18291.25,29812.5,0.25,0.21,0.11,0.02,0.01,1,0,18291.25,-291.98437500000193,0.0,0.0,-11229.265624999998,13.202671875
2020-11-26 11:20:00,17219.5,29830.0,0.25,0.21,0.11,0.02,0.01,1,0,17219.5,-14.599218750001697,0.0,0.0,-12595.900781249999,13.29513359375
2020-11-26 11:40:00,14848.5,29912.5,0.25,0.21,0.11,0.02,0.01,1,0,14848.5,-0.7299609374982197,0.0,0.0,-15063.270039062501,13.299756679687501
2020-11-26 12:00:00,13959.75,29510.0,0.25,0.21,0.11,0.02,0.01,1,0,13959.75,-0.036498046872779355,0.0,0.0,-15550.213501953127,13.299987833984376
2020-11-26 12:20:00,13849.5,28995.0,0.25,0.21,0.11,0.02,0.01,1,0,13849.5,-0.001824902341240886,0.0,0.0,-15145.498175097659,13.29999939169922
2020-11-26 12:40:00,12093.75,28855.0,0.25,0.21,0.11,0.02,0.01,1,0,12093.75,-9.12451181278584e-05,0.0,0.0,-16761.249908754882,13.299999969584961
2020-11-26 13:00:00,9503.5,27590.0,0.25,0.21,0.11,0.02,0.01,1,0,9503.5,-4.562254574125291e-06,0.0,0.0,-18086.499995437745,13.29999999847925
2020-11-26 13:20:00,11047.0,26620.0,0.25,0.21,0.11,0.02,0.01,1,0,11047.0,-2.2811086353158316e-07,0.0,0.0,-15572.99999977189,13.299999999923964
2020-11-26 13:40:00,11926.25,25812.5,0.25,0.21,0.11,0.02,0.01,1,0,11926.25,-1.1404210908949608e-08,0.0,0.0,-13886.249999988595,13.2999999999962
2020-11-26 14:00:00,35769.25,24590.0,0.25,0.21,0.11,0.02,0.01,1,0,35769.25,0.0,7500.0,3679.25,0.0,13.29999999999981
2020-11-26 14:20:00,17326.5,23430.0,0.25,0.21,0.11,0.02,0.01,1,0,17326.5,-6103.5,0.0,0.0,0.0,10.66842105263139
2020-11-26 14:40:00,14615.025,21675.0,0.25,0.21,0.11,0.02,0.01,1,0,14615.025,-2096.4118421058356,0.0,0.0,-4963.563157894165,12.601196052631389
2020-11-26 15:00:00,33506.5,19755.0,0.25,0.21,0.11,0.02,0.01,1,0,33506.5,0.0,7500.0,6251.5,0.0,13.265059802631571
2020-11-26 15:20:00,31554.75,17880.0,0.25,0.21,0.11,0.02,0.01,1,0,31554.75,0.0,7500.0,6174.75,0.0,10.63348085526315
2020-11-26 15:40:00,30497.85,13297.25,0.25,0.21,0.11,0.02,0.01,1,0,30497.85,0.0,7500.0,9700.599999999999,0.0,8.001901907894728
2020-11-26 16:00:00,34643.5,13377.5,0.25,0.21,0.11,0.02,0.01,1,0,34643.5,0.0,7500.0,13766.0,0.0,5.370322960526307
2020-11-26 16:20:00,29995.4,9415.25,0.25,0.21,0.11,0.02,0.01,1,0,29995.4,0.0,7500.0,13080.150000000001,0.0,2.738744013157886
2020-11-26 16:40:00,25754.774999999998,6570.25,0.25,0.21,0.11,0.02,0.01,1,0,25754.774999999998,0.0,321.49519736839414,18863.029802631605,0.0,0.10716506578946472
2020-11-26 17:00:00,23267.175000000003,3109.75,0.25,0.28,0.11,0.02,0.01,1,0,23267.175000000003,0.0,0.0,20157.425000000003,0.0,-0.005640266620498144
2020-11-26 17:20:00,23690.075,2350.5,0.25,0.28,0.11,0.02,0.01,1,0,23690.075,0.0,0.0,21339.575,0.0,-0.005640266620498144
2020-11-26 17:40:00,25480.975000000002,2543.25,0.25,0.28,0.11,0.02,0.01,1,0,25480.975000000002,0.0,0.0,22937.725000000002,0.0,-0.005640266620498144
2020-11-26 18:00:00,23698.025,1079.9750000000001,0.25,0.28,0.11,0.02,0.01,1,0,23698.025,0.0,0.0,22618.050000000003,0.0,-0.005640266620498144
2020-11-26 18:20:00,24833.899999999998,417.5,0.25,0.28,0.11,0.02,0.01,1,0,24833.899999999998,0.0,0.0,24416.399999999998,0.0,-0.005640266620498144
2020-11-26 18:40:00,21700.699999999997,0.0,0.25,0.28,0.11,0.02,0.01,1,0,21700.699999999997,0.0,0.0,21700.699999999997,0.0,-0.005640266620498144
2020-11-26 19:00:00,24618.1,0.0,0.25,0.28,0.11,0.02,0.01,1,0,24618.1,0.0,0.0,24618.1,0.0,-0.005640266620498144
2020-11-26 19:20:00,23658.925,0.0,0.25,0.28,0.11,0.02,0.01,1,0,23658.925,0.0,0.0,23658.925,0.0,-0.005640266620498144
2020-11-26 19:40:00,21540.499999999996,0.0,0.25,0.28,0.11,0.02,0.01,1,0,21540.499999999996,0.0,0.0,21540.499999999996,0.0,-0.005640266620498144
2020-11-26 20:00:00,21191.975000000002,0.0,0.25,0.21,0.11,0.02,0.01,1,0,21191.975000000002,0.0,0.0,21191.975000000002,0.0,-0.005640266620498144
2020-11-26 20:20:00,24307.074999999997,0.0,0.25,0.21,0.11,0.02,0.01,1,0,24307.074999999997,0.0,0.0,24307.074999999997,0.0,-0.005640266620498144
2020-11-26 20:40:00,20433.75,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20433.75,0.0,0.0,20433.75,0.0,-0.005640266620498144
2020-11-26 21:00:00,24673.525,0.0,0.25,0.21,0.11,0.02,0.01,1,0,24673.525,0.0,0.0,24673.525,0.0,-0.005640266620498144
2020-11-26 21:20:00,20889.025,0.0,0.25,0.21,0.11,0.02,0.01,1,0,20889.025,0.0,0.0,20889.025,0.0,-0.005640266620498144
2020-11-26 21:40:00,22005.449999999997,0.0,0.25,0.21,0.11,0.02,0.01,1,0,22005.449999999997,0.0,0.0,22005.449999999997,0.0,-0.005640266620498144
2020-11-26 22:00:00,20917.75,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20917.75,0.0,0.0,20917.75,0.0,-0.005640266620498144
2020-11-26 22:20:00,21803.649999999998,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21803.649999999998,0.0,0.0,21803.649999999998,0.0,-0.005640266620498144
2020-11-26 22:40:00,19243.2,0.0,0.25,0.16,0.11,0.02,0.01,1,0,19243.2,0.0,0.0,19243.2,0.0,-0.005640266620498144
2020-11-26 23:00:00,23257.925000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,23257.925000000003,0.0,0.0,23257.925000000003,0.0,-0.005640266620498144
2020-11-26 23:20:00,20422.075,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20422.075,0.0,0.0,20422.075,0.0,-0.005640266620498144
2020-11-26 23:40:00,20858.675000000003,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20858.675000000003,0.0,0.0,20858.675000000003,0.0,-0.005640266620498144
2020-11-27 00:00:00,20698.525,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20698.525,0.0,0.0,20698.525,0.0,-0.005640266620498144
2020-11-27 00:20:00,21987.875,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21987.875,0.0,0.0,21987.875,0.0,-0.005640266620498144
2020-11-27 00:40:00,20547.5,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20547.5,0.0,0.0,20547.5,0.0,-0.005640266620498144
2020-11-27 01:00:00,19607.175,0.0,0.25,0.16,0.11,0.02,0.01,1,0,19607.175,0.0,0.0,19607.175,0.0,-0.005640266620498144
2020-11-27 01:20:00,22012.475,0.0,0.25,0.16,0.11,0.02,0.01,1,0,22012.475,0.0,0.0,22012.475,0.0,-0.005640266620498144
2020-11-27 01:40:00,20190.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20190.25,0.0,0.0,20190.25,0.0,-0.005640266620498144
2020-11-27 02:00:00,21273.425,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21273.425,0.0,0.0,21273.425,0.0,-0.005640266620498144
2020-11-27 02:20:00,21697.025,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21697.025,0.0,0.0,21697.025,0.0,-0.005640266620498144
2020-11-27 02:40:00,18051.175,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18051.175,0.0,0.0,18051.175,0.0,-0.005640266620498144
2020-11-27 03:00:00,21549.65,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21549.65,0.0,0.0,21549.65,0.0,-0.005640266620498144
2020-11-27 03:20:00,17664.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17664.25,0.0,0.0,17664.25,0.0,-0.005640266620498144
2020-11-27 03:40:00,20990.25,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20990.25,0.0,0.0,20990.25,0.0,-0.005640266620498144
2020-11-27 04:00:00,17956.85,0.0,0.25,0.16,0.11,0.02,0.01,1,0,17956.85,0.0,0.0,17956.85,0.0,-0.005640266620498144
2020-11-27 04:20:00,18929.125,0.0,0.25,0.16,0.11,0.02,0.01,1,0,18929.125,0.0,0.0,18929.125,0.0,-0.005640266620498144
2020-11-27 04:40:00,20897.725,8.6,0.25,0.16,0.11,0.02,0.01,1,0,20897.725,0.0,0.0,20889.125,0.0,-0.005640266620498144
2020-11-27 05:00:00,20182.050000000003,405.92499999999995,0.25,0.16,0.11,0.02,0.01,1,0,20182.050000000003,0.0,0.0,19776.125000000004,0.0,-0.005640266620498144
2020-11-27 05:20:00,22988.225,1140.85,0.25,0.16,0.11,0.02,0.01,1,0,22988.225,0.0,0.0,21847.375,0.0,-0.005640266620498144
2020-11-27 05:40:00,23521.05,2137.5,0.25,0.16,0.11,0.02,0.01,1,0,23521.05,0.0,0.0,21383.55,0.0,-0.005640266620498144
2020-11-27 06:00:00,21867.449999999997,3411.5,0.25,0.28,0.11,0.02,0.01,1,0,21867.449999999997,0.0,0.0,18455.949999999997,0.0,-0.005640266620498144
2020-11-27 06:20:00,27841.475,6692.25,0.25,0.28,0.11,0.02,0.01,1,0,27841.475,0.0,0.0,21149.225,0.0,-0.005640266620498144
2020-11-27 06:40:00,29088.35,5170.25,0.25,0.28,0.11,0.02,0.01,1,0,29088.35,0.0,0.0,23918.1,0.0,-0.005640266620498144
2020-11-27 07:00:00,29516.75,4494.75,0.25,0.28,0.11,0.02,0.01,1,0,29516.75,0.0,0.0,25022.0,0.0,-0.005640266620498144
2020-11-27 07:20:00,41155.275,6879.5,0.25,0.28,0.11,0.02,0.01,1,0,41155.275,0.0,0.0,34275.775,0.0,-0.005640266620498144
2020-11-27 07:40:00,35933.825000000004,8625.0,0.25,0.28,0.11,0.02,0.01,1,0,35933.825000000004,0.0,0.0,27308.825000000004,0.0,-0.005640266620498144
2020-11-27 08:00:00,42302.225,13270.0,0.25,0.28,0.11,0.02,0.01,1,0,42302.225,0.0,0.0,29032.225,0.0,-0.005640266620498144
2020-11-27 08:20:00,48808.725,15077.5,0.25,0.28,0.11,0.02,0.01,1,0,48808.725,0.0,0.0,33731.225,0.0,-0.005640266620498144
2020-11-27 08:40:00,48687.6,19745.0,0.25,0.28,0.11,0.02,0.01,1,0,48687.6,0.0,0.0,28942.6,0.0,-0.005640266620498144
2020-11-27 09:00:00,48434.4,23660.0,0.25,0.21,0.11,0.02,0.01,1,0,48434.4,0.0,0.0,24774.4,0.0,-0.005640266620498144
2020-11-27 09:20:00,52208.625,27105.0,0.25,0.21,0.11,0.02,0.01,1,0,52208.625,0.0,0.0,25103.625,0.0,-0.005640266620498144
2020-11-27 09:40:00,50358.65,29372.5,0.25,0.21,0.11,0.02,0.01,1,0,50358.65,0.0,0.0,20986.15,0.0,-0.005640266620498144
2020-11-27 10:00:00,54466.975000000006,29860.0,0.25,0.21,0.11,0.02,0.01,1,0,54466.975000000006,0.0,0.0,24606.975000000006,0.0,-0.005640266620498144
2020-11-27 10:20:00,51462.075,26230.0,0.25,0.21,0.11,0.02,0.01,1,0,51462.075,0.0,0.0,25232.074999999997,0.0,-0.005640266620498144
2020-11-27 10:40:00,56561.5,28235.0,0.25,0.21,0.11,0.02,0.01,1,0,56561.5,0.0,0.0,28326.5,0.0,-0.005640266620498144
2020-11-27 11:00:00,55476.75,29957.5,0.25,0.21,0.11,0.02,0.01,1,0,55476.75,0.0,0.0,25519.25,0.0,-0.005640266620498144
2020-11-27 11:20:00,61479.5,29735.0,0.25,0.21,0.11,0.02,0.01,1,0,61479.5,0.0,0.0,31744.5,0.0,-0.005640266620498144
2020-11-27 11:40:00,57216.5,29850.0,0.25,0.21,0.11,0.02,0.01,1,0,57216.5,0.0,0.0,27366.5,0.0,-0.005640266620498144
2020-11-27 12:00:00,51255.0,29705.0,0.25,0.21,0.11,0.02,0.01,1,0,51255.0,0.0,0.0,21550.0,0.0,-0.005640266620498144
2020-11-27 12:20:00,52022.25,29695.0,0.25,0.21,0.11,0.02,0.01,1,0,52022.25,0.0,0.0,22327.25,0.0,-0.005640266620498144
2020-11-27 12:40:00,46520.5,29355.0,0.25,0.21,0.11,0.02,0.01,1,0,46520.5,0.0,0.0,17165.5,0.0,-0.005640266620498144
2020-11-27 13:00:00,43815.0,28595.0,0.25,0.21,0.11,0.02,0.01,1,0,43815.0,0.0,0.0,15220.0,0.0,-0.005640266620498144
2020-11-27 13:20:00,46831.75,27687.5,0.25,0.21,0.11,0.02,0.01,1,0,46831.75,0.0,0.0,19144.25,0.0,-0.005640266620498144
2020-11-27 13:40:00,46068.25,26450.0,0.25,0.21,0.11,0.02,0.01,1,0,46068.25,0.0,0.0,19618.25,0.0,-0.005640266620498144
2020-11-27 14:00:00,45413.25,24657.5,0.25,0.21,0.11,0.02,0.01,1,0,45413.25,0.0,0.0,20755.75,0.0,-0.005640266620498144
2020-11-27 14:20:00,55471.25,23695.0,0.25,0.21,0.11,0.02,0.01,1,0,55471.25,0.0,0.0,31776.25,0.0,-0.005640266620498144
2020-11-27 14:40:00,46898.5,21445.0,0.25,0.21,0.11,0.02,0.01,1,0,46898.5,0.0,0.0,25453.5,0.0,-0.005640266620498144
2020-11-27 15:00:00,51419.5,19672.5,0.25,0.21,0.11,0.02,0.01,1,0,51419.5,0.0,0.0,31747.0,0.0,-0.005640266620498144
2020-11-27 15:20:00,58402.5,17605.0,0.25,0.21,0.11,0.02,0.01,1,0,58402.5,0.0,0.0,40797.5,0.0,-0.005640266620498144
2020-11-27 15:40:00,41808.75,15120.0,0.25,0.21,0.11,0.02,0.01,1,0,41808.75,0.0,0.0,26688.75,0.0,-0.005640266620498144
2020-11-27 16:00:00,40609.75,12717.5,0.25,0.21,0.11,0.02,0.01,1,0,40609.75,0.0,0.0,27892.25,0.0,-0.005640266620498144
2020-11-27 16:20:00,42819.25,10084.0,0.25,0.21,0.11,0.02,0.01,1,0,42819.25,0.0,0.0,32735.25,0.0,-0.005640266620498144
2020-11-27 16:40:00,39024.3,7414.75,0.25,0.21,0.11,0.02,0.01,1,0,39024.3,0.0,0.0,31609.550000000003,0.0,-0.005640266620498144
2020-11-27 17:00:00,28512.125,4898.75,0.25,0.28,0.11,0.02,0.01,1,0,28512.125,0.0,0.0,23613.375,0.0,-0.005640266620498144
2020-11-27 17:20:00,27384.600000000002,2089.975,0.25,0.28,0.11,0.02,0.01,1,0,27384.600000000002,0.0,0.0,25294.625000000004,0.0,-0.005640266620498144
2020-11-27 17:40:00,30420.35,935.475,0.25,0.28,0.11,0.02,0.01,1,0,30420.35,0.0,0.0,29484.875,0.0,-0.005640266620498144
2020-11-27 18:00:00,25865.199999999997,579.95,0.25,0.28,0.11,0.02,0.01,1,0,25865.199999999997,0.0,0.0,25285.249999999996,0.0,-0.005640266620498144
2020-11-27 18:20:00,26882.175,192.725,0.25,0.28,0.11,0.02,0.01,1,0,26882.175,0.0,0.0,26689.45,0.0,-0.005640266620498144
2020-11-27 18:40:00,32817.375,0.0,0.25,0.28,0.11,0.02,0.01,1,0,32817.375,0.0,0.0,32817.375,0.0,-0.005640266620498144
2020-11-27 19:00:00,30250.65,0.0,0.25,0.28,0.11,0.02,0.01,1,0,30250.65,0.0,0.0,30250.65,0.0,-0.005640266620498144
2020-11-27 19:20:00,31018.8,0.0,0.25,0.28,0.11,0.02,0.01,1,0,31018.8,0.0,0.0,31018.8,0.0,-0.005640266620498144
2020-11-27 19:40:00,30343.325,0.0,0.25,0.28,0.11,0.02,0.01,1,0,30343.325,0.0,0.0,30343.325,0.0,-0.005640266620498144
2020-11-27 20:00:00,27081.475,0.0,0.25,0.21,0.11,0.02,0.01,1,0,27081.475,0.0,0.0,27081.475,0.0,-0.005640266620498144
2020-11-27 20:20:00,27564.675,0.0,0.25,0.21,0.11,0.02,0.01,1,0,27564.675,0.0,0.0,27564.675,0.0,-0.005640266620498144
2020-11-27 20:40:00,31403.6,0.0,0.25,0.21,0.11,0.02,0.01,1,0,31403.6,0.0,0.0,31403.6,0.0,-0.005640266620498144
2020-11-27 21:00:00,23147.125000000004,0.0,0.25,0.21,0.11,0.02,0.01,1,0,23147.125000000004,0.0,0.0,23147.125000000004,0.0,-0.005640266620498144
2020-11-27 21:20:00,22366.875,0.0,0.25,0.21,0.11,0.02,0.01,1,0,22366.875,0.0,0.0,22366.875,0.0,-0.005640266620498144
2020-11-27 21:40:00,25721.55,0.0,0.25,0.21,0.11,0.02,0.01,1,0,25721.55,0.0,0.0,25721.55,0.0,-0.005640266620498144
2020-11-27 22:00:00,21125.55,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21125.55,0.0,0.0,21125.55,0.0,-0.005640266620498144
2020-11-27 22:20:00,21428.1,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21428.1,0.0,0.0,21428.1,0.0,-0.005640266620498144
2020-11-27 22:40:00,24715.574999999997,0.0,0.25,0.16,0.11,0.02,0.01,1,0,24715.574999999997,0.0,0.0,24715.574999999997,0.0,-0.005640266620498144
2020-11-27 23:00:00,20174.225,0.0,0.25,0.16,0.11,0.02,0.01,1,0,20174.225,0.0,0.0,20174.225,0.0,-0.005640266620498144
2020-11-27 23:20:00,21373.575,0.0,0.25,0.16,0.11,0.02,0.01,1,0,21373.575,0.0,0.0,21373.575,0.0,-0.005640266620498144
2020-11-27 23:40:00,25047.1,0.0,0.25,0.16,0.11,0.02,0.01,1,0,25047.1,0.0,0.0,0.0,0.0,-0.005640266620498144
