,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w,cost,payment,p_load
2020-11-23 08:00:00,20.52840163175855,100.47999999999999,27.770000000000003,662.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,4000.0,1500.0,0.0,756.0,3.535748251118215,-10.541944379818585,1330.1415162235535,0.0,0.0,3000.0,35.80973613102594,0.0,-8.98781869896135,4236.6415162235535,23.834028527292226,24.369452936974017,0.12414654151419832,0.0,4992.6415162235535
2020-11-23 08:20:00,20.71660081427909,146.5,27.775000000000002,1038.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,2250.0,1500.0,0.0,766.0,3.5225312913857723,-10.492603931281197,0.0,0.0,0.0,1571.2880276179935,31.936897652227774,0.0,-3.896352233486394,1843.5380276179935,23.401863748702397,24.33948347308625,0.0,0.0,2609.5380276179935
2020-11-23 08:40:00,21.210623667108923,192.39999999999998,27.830000000000002,1431.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.02,500.0,1500.0,0.0,780.75,3.4878367721784653,-10.363085254207867,0.0,0.0,0.0,349.24999999998556,31.076082311598803,0.0,-2.0927020633070486,999.9999999999856,23.298491220778246,24.315245773059665,0.0,0.0,1780.7499999999854
2020-11-23 09:00:00,21.960733389839707,229.67999999999998,27.875,1655.75,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,402.25,3.4351576379364,-10.16642791661422,0.0,0.0,-253.5,0.0,31.663908398555325,0.0,-2.06109458276184,1000.0,23.10310920235257,24.29755325699365,0.0,0.0,1402.25
2020-11-23 09:20:00,22.669158007785924,212.68,27.92,1542.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,412.25,3.385405989053206,-9.980699222492092,0.0,0.0,-130.2500000000001,0.0,31.96593738406257,0.0,-2.031243593431923,999.9999999999999,22.921701536315915,24.283547470207463,0.0,0.0,1412.25
2020-11-23 09:40:00,23.12373177433512,146.64,27.94,1002.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,406.25,3.353481922819551,-9.861522968724792,0.0,0.0,-596.0,0.0,33.34796636956982,0.0,0.0,0.0,23.080827545080542,24.271571343628302,0.0,0.0,406.25
2020-11-23 10:00:00,23.538547693217907,123.72,27.9,872.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.5,3.324349993430583,-9.752770086677124,0.0,0.0,-456.75,0.0,34.40709680435243,0.0,0.0,0.0,23.22754065103434,24.263189493347493,0.0,0.0,415.5
2020-11-23 10:20:00,23.902965065289514,146.5,27.9,1069.75,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,393.75,3.2987574819862395,-9.657230263644863,0.0,0.0,-676.0,0.0,35.97463303623648,0.0,0.0,0.0,23.367727752281297,24.26002415520438,0.0,0.0,393.75
2020-11-23 10:40:00,24.015842734270805,212.96,27.913333333333338,1488.75,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,415.0,3.290830244547496,-9.627636963914226,0.0,0.0,-73.75,0.0,36.145647528990104,0.0,-1.9744981467284977,1000.0,23.178558554425628,24.259403406727493,0.0,0.0,1415.0
2020-11-23 11:00:00,24.205215726060878,191.72,27.940000000000005,1391.75,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,423.5,3.2775308498669244,-9.577988776123775,0.0,0.0,0.0,31.75,36.06739158893292,0.0,-1.9665185099201548,1000.0,22.999655996852248,24.257884616163633,0.0,0.0,1423.5
2020-11-23 11:20:00,24.446155723044335,199.2,27.985,1395.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,398.5,3.2606099780787723,-9.514821192914628,0.0,0.0,-996.5,0.0,38.37811622661408,0.0,0.0,0.0,23.159001386271125,24.259927870978835,0.0,0.0,398.5
2020-11-23 11:40:00,24.70768195712306,201.43999999999997,28.025,1375.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,386.75,3.2422433642683295,-9.446256486517303,0.0,0.0,0.0,11.75,38.34915536690788,0.0,-1.9453460185609974,1000.0,22.986100550003485,24.26274912300095,0.0,0.0,1386.75
2020-11-23 12:00:00,24.96375000634422,155.48000000000002,28.075,1077.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,387.75,3.224260070983026,-9.379122760241492,0.0,0.0,-689.75,0.0,39.948575656762955,0.0,0.0,0.0,23.142029487965896,24.2666623484112,0.0,0.0,387.75
2020-11-23 12:20:00,25.128321678453236,192.68,28.064999999999998,1333.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,398.0,3.2127024375531987,-9.335976769862281,0.0,0.0,0.0,64.75,39.78898283412666,0.0,-1.927621462531919,1000.0,22.972722173932073,24.27221174936512,0.0,0.0,1398.0
2020-11-23 12:40:00,25.182370084106427,122.74,28.095,822.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,401.5,3.208906695236183,-9.321806822140177,0.0,0.0,-421.0,0.0,40.76521471818463,0.0,0.0,0.0,23.12654500169405,24.27606433691217,0.0,0.0,401.5
2020-11-23 13:00:00,25.124122992868145,107.74,28.115000000000002,726.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,387.25,3.212997305243718,-9.337077545260248,0.0,0.0,-338.75,0.0,41.55072196456144,0.0,0.0,0.0,23.269833648705948,24.279832897651872,0.0,0.0,387.25
2020-11-23 13:20:00,25.191811645761526,170.0,28.110000000000003,1179.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,378.75,3.2082436278490905,-9.319331514433115,0.0,0.0,0.0,199.75,41.058387349556014,0.0,-1.924946176709454,1000.0,23.09174691135455,24.285567849539643,0.0,0.0,1378.75
2020-11-23 13:40:00,25.429156951224158,209.67999999999998,28.14,1449.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,377.75,3.1915752061111724,-9.257106356635253,0.0,0.0,-1071.5,0.0,43.543025030715434,0.0,0.0,0.0,23.248873407450528,24.296205846687087,0.0,0.0,377.75
2020-11-23 14:00:00,25.67694357165522,222.93333333333337,28.206666666666667,1518.6666666666667,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38000000000000006,300.0,500.0,0.0,367.3333333333333,3.1741735057391853,-9.192143784375956,0.0,0.0,-151.33333333333348,0.0,43.89394290511157,0.0,-1.9045041034435108,1000.0,23.082367252277315,24.307940425006862,0.0,0.0,1367.3333333333333
2020-11-23 14:20:00,25.94884131273165,244.16,28.25,1655.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,357.0,3.155078515808732,-9.120859965172606,0.0,0.0,-1298.25,0.0,46.90437768772027,0.0,0.0,0.0,23.24535534124427,24.323943126718742,0.0,0.0,357.0
2020-11-23 14:40:00,26.05663073313202,305.64,28.33,2087.75,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,351.75,3.1475086187989,-9.092600658841352,0.0,0.0,-736.0,0.0,48.611044354386934,0.0,-1.88850517127934,1000.0,23.09251102312657,24.342201429798845,0.0,0.0,1351.75
2020-11-23 15:00:00,26.34028116885108,389.12,28.46,2625.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,355.25,3.1275882539132582,-9.018235618893979,0.0,0.0,-1269.75,0.0,51.55539218047389,0.0,-1.8765529523479547,1000.0,22.960974765164003,24.36527688744092,0.0,0.0,1355.25
