date_,time_,t_av,t_w,t_ext,ghi,heating
2020-09-27,08:40:00,15.305,0,19.3,0.54272,0
2020-09-27,08:45:00,15.315,0,18.2,0.56192,0
2020-09-27,08:50:00,15.32,0,19.7,0.58176,0
2020-09-27,08:55:00,15.33,0,19.3,0.6,0
2020-09-27,09:00:00,15.345,0,18.2,0.61376,0
2020-09-27,09:05:00,15.36,0,20.3,0.63392,0
2020-09-27,09:10:00,15.53,0,20.1,0.65088,5.99
2020-09-27,09:15:00,16.18,0,20.8,0.6688,5.974
2020-09-27,09:20:00,16.67,0,20.4,0.688,5.842
2020-09-27,09:25:00,17.05,0,21.1,0.70144,5.953
2020-09-27,09:30:00,17.39,0,20.7,0.71552,5.911
2020-09-27,09:35:00,17.675,0,22,0.73472,5.93
2020-09-27,09:40:00,17.935,0,20.1,0.75648,5.931
2020-09-27,09:45:00,18.205,0,20.9,0.768,5.924
2020-09-27,09:50:00,18.48,0,21.8,0.78592,5.906
2020-09-27,09:55:00,18.735,0,22.2,0.7968,5.91
2020-09-27,10:00:00,18.985,0,21.6,0.81664,5.895
2020-09-27,10:05:00,19.215,0,22.6,0.82688,5.899
2020-09-27,10:10:00,19.435,0,22,0.8416,5.894
2020-09-27,10:15:00,19.665,0,22.3,0.8576,5.872
2020-09-27,10:20:00,19.87,0,22.5,0.89472,5.859
2020-09-27,10:25:00,20.07,0,21.6,0.94848,5.813
2020-09-27,10:30:00,20.27,0,24,0.92672,5.863
2020-09-27,10:35:00,20.465,0,22.7,0.94976,5.863
2020-09-27,10:40:00,20.655,0,21.9,0.94848,5.855
2020-09-27,10:45:00,20.83,0,22.9,0.9728,5.84
2020-09-27,10:50:00,21.025,0,20.9,1.09952,5.815
2020-09-27,10:55:00,21.185,0,21.3,1.1488,5.812
2020-09-27,11:00:00,21.36,0,20.6,1.152,5.84
2020-09-27,11:05:00,21.515,0,20.9,1.11552,5.814
2020-09-27,11:10:00,21.605,0,20,0.32288,0
2020-09-27,11:15:00,21.145,0,17.6,0.32,0
2020-09-27,11:20:00,20.765,0,16.9,0.22992,0
2020-09-27,11:25:00,20.49,0,16.9,0.22496,0
2020-09-27,11:30:00,20.325,0,18.4,1.1296,0
2020-09-27,11:35:00,20.205,0,19.6,1.07584,0
2020-09-27,11:40:00,20.08,0,19.7,1.10592,0
2020-09-27,11:45:00,19.975,0,19.6,0.58688,0
2020-09-27,11:50:00,19.87,0,18.1,1.03168,0
2020-09-27,11:55:00,19.785,0,17.2,1.04384,0
2020-09-27,12:00:00,19.715,0,19.3,1.15264,0
2020-09-27,12:05:00,19.655,0,19.2,1.16096,0
2020-09-27,12:10:00,19.595,0,20,1.06944,0
2020-09-27,12:15:00,19.55,0,19.3,1.09696,0
2020-09-27,12:20:00,19.505,0,20.1,1.1264,0
2020-09-27,12:25:00,19.48,0,20.7,1.03744,0
2020-09-27,12:30:00,19.44,0,19.7,1.17568,0
2020-09-27,12:35:00,19.41,0,20.1,0.73152,0
2020-09-27,12:40:00,19.385,0,20.3,0.9888,0
2020-09-27,12:45:00,19.365,0,21.3,0.9824,0
2020-09-27,12:50:00,19.34,0,21.2,1.06048,0
2020-09-27,12:55:00,19.32,0,21.7,1.02592,0
2020-09-27,13:00:00,19.315,0,21.2,0.98176,0
2020-09-27,13:05:00,19.31,0,20.7,1.01248,0
2020-09-27,13:10:00,19.295,0,19.7,0.69248,0
2020-09-27,13:15:00,19.29,0,18.1,0.22,0
2020-09-27,13:20:00,19.27,0,18.8,1.11872,0
2020-09-27,13:25:00,19.285,0,19.7,0.98944,0
2020-09-27,13:30:00,19.32,0,18.5,0.496,0
2020-09-27,13:35:00,19.3,0,19.8,0.292,0
2020-09-27,13:40:00,19.305,0,19.3,0.6848,0
2020-09-27,13:45:00,19.28,0,17.8,0.4288,0
2020-09-27,13:50:00,19.25,0,17.9,0.39584,0
2020-09-27,13:55:00,19.24,0,18,0.49088,0
2020-09-27,14:00:00,19.23,0,19.6,0.67584,0
2020-09-27,14:05:00,19.235,0,19.9,0.46688,0
2020-09-27,14:10:00,19.2,0,18.8,0.26288,0
2020-09-27,14:15:00,19.19,0,17.7,0.20288,0
2020-09-27,14:20:00,19.185,0,16.9,0.22288,0
2020-09-27,14:25:00,19.16,0,16.2,0.13696,0
2020-09-27,14:30:00,19.18,0,17.6,0.76352,0
2020-09-27,14:35:00,19.185,0,18.8,0.83456,0
2020-09-27,14:40:00,19.18,0,18.8,0.7776,0
2020-09-27,14:45:00,19.145,0,17.9,0.72576,0
2020-09-27,14:50:00,19.135,0,17.2,0.25488,0
2020-09-27,14:55:00,19.12,0,17.1,0.20096,0
2020-09-27,15:00:00,19.105,0,16.9,0.27392,0
2020-09-27,15:05:00,19.085,0,15.9,0.11496,0
2020-09-27,15:10:00,19.085,0,17,0.57184,0
2020-09-27,15:15:00,19.08,0,17.6,0.45088,0
2020-09-27,15:20:00,19.075,0,16.9,0.49088,0
2020-09-27,15:25:00,19.07,0,16.6,0.52192,0
2020-09-27,15:30:00,19.09,0,17.2,0.3408,0
2020-09-27,15:35:00,19.075,0,16.4,0.24288,0
2020-09-27,15:40:00,19.055,0,16.4,0.138,0
2020-09-27,15:45:00,19.04,0,16.1,0.13496,0
2020-09-27,15:50:00,19.04,0,16,0.24592,0
2020-09-27,15:55:00,19.025,0,15.8,0.122,0
2020-09-27,16:00:00,19.005,0,15.6,0.138,0
2020-09-27,16:05:00,18.99,0,15.4,0.134,0
2020-09-27,16:10:00,18.98,0,15.5,0.126,0
2020-09-27,16:15:00,18.98,0,15.9,0.31792,0
2020-09-27,16:20:00,18.98,0,16.5,0.3,0
2020-09-27,16:25:00,18.975,0,16.4,0.272,0
2020-09-27,16:30:00,18.985,0,15.9,0.24,0
2020-09-27,16:35:00,18.975,0,15.8,0.098,0
2020-09-27,16:40:00,18.955,0,15.9,0.072,0
2020-09-27,16:45:00,18.96,0,15.5,0.077,0
2020-09-27,16:50:00,18.95,0,15.6,0.092,0
2020-09-27,16:55:00,18.94,0,15.3,0.13896,0
2020-09-27,17:00:00,18.925,0,14.9,0.07,0
2020-09-27,17:05:00,18.91,0,15,0.08696,0
2020-09-27,17:10:00,18.89,0,15,0.10896,0
2020-09-27,17:15:00,18.88,0,14.8,0.056,0
2020-09-27,17:20:00,18.875,0,14.7,0.063,0
2020-09-27,17:25:00,18.85,0,14.5,0.046,0
2020-09-27,17:30:00,18.83,0,14.3,0.038,0
2020-09-27,17:35:00,18.8,0,14.3,0.036,0
2020-09-27,17:40:00,18.79,0,14.2,0.028,0
2020-09-27,17:45:00,18.77,0,14.1,0.027,0
2020-09-27,17:50:00,18.75,0,13.9,0.024,0
2020-09-27,17:55:00,18.73,0,13.8,0.021,0
2020-09-27,18:00:00,18.71,0,13.8,0.018,0
2020-09-27,18:05:00,18.69,0,13.6,0,0
2020-09-27,18:10:00,18.675,0,13.6,0,0
2020-09-27,18:15:00,18.665,0,13.6,0,0
2020-09-27,18:20:00,18.645,0,13.5,0,0
2020-09-27,18:25:00,18.61,0,13.4,0,0
2020-09-27,18:30:00,18.59,0,13.4,0,0
2020-09-27,18:35:00,18.575,0,13.3,0,0
2020-09-27,18:40:00,18.56,0,13.2,0,0
2020-09-27,18:45:00,18.535,0,13.3,0,0
2020-09-27,18:50:00,18.53,0,13.2,0,0
2020-09-27,18:55:00,18.51,0,13.1,0,0
2020-09-27,19:00:00,18.495,0,13.2,0,0
2020-09-27,19:05:00,18.465,0,13.1,0,0
2020-09-27,19:10:00,18.455,0,12.9,0,0
2020-09-27,19:15:00,18.445,0,13,0,0
2020-09-27,19:20:00,18.425,0,12.9,0,0
2020-09-27,19:25:00,18.415,0,12.9,0,0
2020-09-27,19:30:00,18.395,0,13,0,0
2020-09-27,19:35:00,18.375,0,12.9,0,0
2020-09-27,19:40:00,18.365,0,13,0,0
2020-09-27,19:45:00,18.345,0,13.1,0,0
2020-09-27,19:50:00,18.325,0,12.4,0,0
2020-09-27,19:55:00,18.32,0,12.3,0,0
2020-09-27,20:00:00,18.305,0,12,0,0
2020-09-27,20:05:00,18.29,0,11.5,0,0
2020-09-27,20:10:00,18.275,0,11.8,0,0
2020-09-27,20:15:00,18.255,0,11.8,0,0
2020-09-27,20:20:00,18.23,0,12.2,0,0
2020-09-27,20:25:00,18.225,0,12.2,0,0
2020-09-27,20:30:00,18.195,0,11.8,0,0
2020-09-27,20:35:00,18.19,0,12,0,0
2020-09-27,20:40:00,18.17,0,11.5,0,0
2020-09-27,20:45:00,18.155,0,11.6,0,0
2020-09-27,20:50:00,18.145,0,11.4,0,0
2020-09-27,20:55:00,18.14,0,11.2,0,0
2020-09-27,21:00:00,18.11,0,11.2,0,0
2020-09-27,21:05:00,18.095,0,11.1,0,0
2020-09-27,21:10:00,18.085,0,11.1,0,0
2020-09-27,21:15:00,18.065,0,11.2,0,0
2020-09-27,21:20:00,18.05,0,11.1,0,0
2020-09-27,21:25:00,18.035,0,11.4,0,0
2020-09-27,21:30:00,18.02,0,11.3,0,0
2020-09-27,21:35:00,17.99,0,11.3,0,0
2020-09-27,21:40:00,17.975,0,11.4,0,0
2020-09-27,21:45:00,17.965,0,11.4,0,0
2020-09-27,21:50:00,17.95,0,11.3,0,0
2020-09-27,21:55:00,17.92,0,11.2,0,0
2020-09-27,22:00:00,17.915,0,11.3,0,0
2020-09-27,22:05:00,17.88,0,11.5,0,0
2020-09-27,22:10:00,17.875,0,11.4,0,0
2020-09-27,22:15:00,17.865,0,11.2,0,0
2020-09-27,22:20:00,17.855,0,10.9,0,0
2020-09-27,22:25:00,17.83,0,10.9,0,0
2020-09-27,22:30:00,17.815,0,10.7,0,0
2020-09-27,22:35:00,17.8,0,10.5,0,0
2020-09-27,22:40:00,17.78,0,10.4,0,0
2020-09-27,22:45:00,17.775,0,10.4,0,0
2020-09-27,22:50:00,17.76,0,10.2,0,0
2020-09-27,22:55:00,17.745,0,10.1,0,0
2020-09-27,23:00:00,17.725,0,10.3,0,0
2020-09-27,23:05:00,17.715,0,10.1,0,0
2020-09-27,23:10:00,17.695,0,9.9,0,0
2020-09-27,23:15:00,17.685,0,9.8,0,0
2020-09-27,23:20:00,17.665,0,9.4,0,0
2020-09-27,23:25:00,17.645,0,9.6,0,0
2020-09-27,23:30:00,17.625,0,9.8,0,0
2020-09-27,23:35:00,17.61,0,9.3,0,0
2020-09-27,23:40:00,17.59,0,9.3,0,0
2020-09-27,23:45:00,17.565,0,9.7,0,0
2020-09-27,23:50:00,17.545,0,9.8,0,0
2020-09-27,23:55:00,17.535,0,9.8,0,0
2020-09-28,00:00:00,17.505,0,9.9,0,0
2020-09-28,00:05:00,17.495,0,10.1,0,0
2020-09-28,00:10:00,17.485,0,10,0,0
2020-09-28,00:15:00,17.455,0,10,0,0
2020-09-28,00:20:00,17.44,0,10.1,0,0
2020-09-28,00:25:00,17.42,0,10.2,0,0
2020-09-28,00:30:00,17.4,0,10.6,0,0
2020-09-28,00:35:00,17.375,0,10.7,0,0
2020-09-28,00:40:00,17.37,0,10.4,0,0
2020-09-28,00:45:00,17.34,0,10.7,0,0
2020-09-28,00:50:00,17.33,0,10.8,0,0
2020-09-28,00:55:00,17.31,0,10.4,0,0
2020-09-28,01:00:00,17.3,0,10.5,0,0
2020-09-28,01:05:00,17.27,0,10.1,0,0
2020-09-28,01:10:00,17.26,0,9.9,0,0
2020-09-28,01:15:00,17.235,0,9.8,0,0
2020-09-28,01:20:00,17.225,0,9.6,0,0
2020-09-28,01:25:00,17.205,0,9.6,0,0
2020-09-28,01:30:00,17.19,0,9.4,0,0
2020-09-28,01:35:00,17.175,0,9.3,0,0
2020-09-28,01:40:00,17.15,0,9.3,0,0
2020-09-28,01:45:00,17.135,0,8.7,0,0
2020-09-28,01:50:00,17.115,0,8.6,0,0
2020-09-28,01:55:00,17.1,0,8.5,0,0
2020-09-28,02:00:00,17.075,0,8.7,0,0
2020-09-28,02:05:00,17.065,0,8.5,0,0
2020-09-28,02:10:00,17.045,0,8.4,0,0
2020-09-28,02:15:00,17.025,0,8.4,0,0
2020-09-28,02:20:00,17.005,0,8.4,0,0
2020-09-28,02:25:00,16.98,0,8.3,0,0
2020-09-28,02:30:00,16.965,0,8.1,0,0
2020-09-28,02:35:00,16.945,0,7.8,0,0
2020-09-28,02:40:00,16.925,0,7.8,0,0
2020-09-28,02:45:00,16.91,0,7.6,0,0
2020-09-28,02:50:00,16.9,0,7.7,0,0
2020-09-28,02:55:00,16.87,0,7.7,0,0
2020-09-28,03:00:00,16.85,0,7.3,0,0
2020-09-28,03:05:00,16.835,0,7.2,0,0
2020-09-28,03:10:00,16.81,0,7.4,0,0
2020-09-28,03:15:00,16.79,0,7.6,0,0
2020-09-28,03:20:00,16.765,0,7.1,0,0
2020-09-28,03:25:00,16.75,0,7.1,0,0
2020-09-28,03:30:00,16.715,0,6.9,0,0
2020-09-28,03:35:00,16.7,0,7,0,0
2020-09-28,03:40:00,16.685,0,7,0,0
2020-09-28,03:45:00,16.66,0,6.8,0,0
2020-09-28,03:50:00,16.64,0,6.8,0,0
2020-09-28,03:55:00,16.615,0,6.6,0,0
2020-09-28,04:00:00,16.59,0,6.6,0,0
2020-09-28,04:05:00,16.58,0,6.6,0,0
2020-09-28,04:10:00,16.56,0,6.8,0,0
2020-09-28,04:15:00,16.54,0,6.9,0,0
2020-09-28,04:20:00,16.505,0,6.9,0,0
2020-09-28,04:25:00,16.48,0,6.8,0,0
2020-09-28,04:30:00,16.46,0,6.7,0,0
2020-09-28,04:35:00,16.425,0,6.7,0,0
2020-09-28,04:40:00,16.415,0,6.6,0,0
2020-09-28,04:45:00,16.395,0,6.6,0,0
2020-09-28,04:50:00,16.375,0,6.6,0,0
2020-09-28,04:55:00,16.34,0,6.5,0,0
2020-09-28,05:00:00,16.325,0,6.6,0,0
2020-09-28,05:05:00,16.3,0,6.6,0,0
2020-09-28,05:10:00,16.28,0,6.5,0,0
2020-09-28,05:15:00,16.25,0,6.3,0,0
2020-09-28,05:20:00,16.235,0,6.3,0,0
2020-09-28,05:25:00,16.195,0,6.2,0,0
2020-09-28,05:30:00,16.175,0,6.3,0.018,0
2020-09-28,05:35:00,16.165,0,6.4,0.021,0
2020-09-28,05:40:00,16.14,0,6.3,0.021,0
2020-09-28,05:45:00,16.12,0,6.2,0.024,0
2020-09-28,05:50:00,16.1,0,6.6,0.028,0
2020-09-28,05:55:00,16.065,0,6.9,0.033,0
2020-09-28,06:00:00,16.06,0,7.6,0.038,0
2020-09-28,06:05:00,16.04,0,8.3,0.044,0
2020-09-28,06:10:00,16.01,0,8.9,0.047,0
2020-09-28,06:15:00,15.995,0,9.2,0.057,0
2020-09-28,06:20:00,15.98,0,10.2,0.064,0
2020-09-28,06:25:00,15.965,0,11,0.075,0
2020-09-28,06:30:00,15.945,0,11.7,0.08496,0
2020-09-28,06:35:00,15.92,0,12.1,0.09496,0
2020-09-28,06:40:00,15.915,0,12.7,0.108,0
2020-09-28,06:45:00,15.9,0,13.4,0.122,0
2020-09-28,06:50:00,15.88,0,13.8,0.13496,0
2020-09-28,06:55:00,15.86,0,13.5,0.15096,0
2020-09-28,07:00:00,15.855,0,13.5,0.168,0
2020-09-28,07:05:00,15.835,0,14.2,0.18688,0
2020-09-28,07:10:00,15.825,0,15.1,0.20288,0
2020-09-28,07:15:00,15.81,0,15.4,0.21888,0
2020-09-28,07:20:00,15.795,0,15.5,0.236,0
2020-09-28,07:25:00,15.78,0,15.5,0.25488,0
2020-09-28,07:30:00,15.78,0,15.5,0.27488,0
2020-09-28,07:35:00,15.77,0,16.4,0.29088,0
2020-09-28,07:40:00,15.77,0,15.4,0.30992,0
2020-09-28,07:45:00,15.76,0,16.2,0.32688,0
2020-09-28,07:50:00,15.765,0,15.9,0.34688,0
2020-09-28,07:55:00,15.76,0,16.4,0.36672,0
2020-09-28,08:00:00,15.765,0,16.4,0.38592,0
2020-09-28,08:05:00,15.75,0,16.9,0.4048,0
2020-09-28,08:10:00,15.74,0,17.3,0.42496,0
2020-09-28,08:15:00,15.75,0,17.4,0.448,0
2020-09-28,08:20:00,15.755,0,17.7,0.46496,0
2020-09-28,08:25:00,15.755,0,17.8,0.488,0
2020-09-28,08:30:00,15.755,0,18.2,0.5008,0
2020-09-28,08:35:00,15.765,0,17.9,0.52576,0
2020-09-28,08:40:00,15.765,0,17.9,0.53888,0
2020-09-28,08:45:00,15.77,0,18.3,0.56096,0
2020-09-28,08:50:00,15.76,0,18.9,0.56896,0
2020-09-28,08:55:00,15.76,0,19.3,0.5888,0
2020-09-28,09:00:00,15.77,0,18.8,0.60672,0
2020-09-28,09:05:00,15.775,0,20.7,0.624,0
2020-09-28,09:10:00,15.785,0,18.8,0.64896,0
2020-09-28,09:15:00,15.79,0,20,0.65664,0
2020-09-28,09:20:00,15.795,0,20.5,0.67456,0
2020-09-28,09:25:00,15.805,0,20.1,0.6848,0
2020-09-28,09:30:00,15.82,0,20.4,0.71744,0
2020-09-28,09:35:00,15.835,0,18.3,0.72896,0
2020-09-28,09:40:00,15.845,0,19,0.72064,0
2020-09-28,09:45:00,15.85,0,22.1,0.75648,0
2020-09-28,09:50:00,15.875,0,19.8,0.77376,0
2020-09-28,09:55:00,15.885,0,17.9,0.8064,0
2020-09-28,10:00:00,15.92,0,16.7,0.8128,0
2020-09-28,10:05:00,15.94,0,16.5,0.83584,0
2020-09-28,10:10:00,15.96,0,18.1,0.8448,0
2020-09-28,10:15:00,15.98,0,17,0.85248,0
2020-09-28,10:20:00,15.99,0,19.5,0.86848,0
2020-09-28,10:25:00,16.005,0,19.4,0.87744,0
2020-09-28,10:30:00,16.04,0,18.6,0.89152,0
2020-09-28,10:35:00,16.06,0,18.7,0.90048,0
2020-09-28,10:40:00,16.07,0,19.4,0.91072,0
2020-09-28,10:45:00,16.095,0,18.8,0.92096,0
2020-09-28,10:50:00,16.11,0,19.9,0.93056,0
2020-09-28,10:55:00,16.145,0,18.2,0.9408,0
2020-09-28,11:00:00,16.17,0,19.7,0.94592,0
2020-09-28,11:05:00,16.195,0,19.3,0.9504,0
2020-09-28,11:10:00,16.205,0,20.1,0.95872,0
2020-09-28,11:15:00,16.23,0,19.7,0.96256,0
2020-09-28,11:20:00,16.245,0,20.1,0.96896,0
2020-09-28,11:25:00,16.29,0,19,0.976,0
2020-09-28,11:30:00,16.31,0,18.7,0.97152,0
2020-09-28,11:35:00,16.335,0,18,0.9728,0
2020-09-28,11:40:00,16.36,0,18.8,0.976,0
2020-09-28,11:45:00,16.385,0,19.4,0.98176,0
2020-09-28,11:50:00,16.395,0,20.6,0.97152,0
2020-09-28,11:55:00,16.43,0,18.1,0.97984,0
2020-09-28,12:00:00,16.45,0,19.7,0.97856,0
2020-09-28,12:05:00,16.485,0,18.1,0.9728,0
2020-09-28,12:10:00,16.51,0,17.5,0.97472,0
2020-09-28,12:15:00,16.54,0,18.7,0.976,0
2020-09-28,12:20:00,16.565,0,18,0.9696,0
2020-09-28,12:25:00,16.595,0,17.8,0.96576,0
2020-09-28,12:30:00,16.62,0,18.3,0.95872,0
2020-09-28,12:35:00,16.65,0,18.4,0.95872,0
2020-09-28,12:40:00,16.665,0,19.2,0.95552,0
2020-09-28,12:45:00,16.705,0,19.7,0.94656,0
2020-09-28,12:50:00,16.715,0,18.6,0.93696,0
2020-09-28,12:55:00,16.755,0,18.3,0.93056,0
2020-09-28,13:00:00,16.79,0,18.4,0.92096,0
2020-09-28,13:05:00,16.805,0,18.1,0.91392,0
2020-09-28,13:10:00,17.02,0,18.3,0.90688,5.922
2020-09-28,13:15:00,17.665,0,18.2,0.89792,5.897
2020-09-28,13:20:00,18.165,0,18.8,0.8864,5.916
2020-09-28,13:25:00,18.565,0,18.9,0.8736,5.925
2020-09-28,13:30:00,18.895,0,18.9,0.8576,5.842
2020-09-28,13:35:00,19.205,0,19.1,0.85184,5.837
2020-09-28,13:40:00,19.49,0,18.7,0.8416,5.817
2020-09-28,13:45:00,19.76,0,18.7,0.82176,5.792
2020-09-28,13:50:00,20.025,0,18.6,0.8064,5.865
2020-09-28,13:55:00,20.29,0,18.4,0.79872,5.788
2020-09-28,14:00:00,20.52,0,18.7,0.784,5.772
2020-09-28,14:05:00,20.755,0,19.5,0.7648,5.82
2020-09-28,14:10:00,20.985,0,20.1,0.74944,5.848
2020-09-28,14:15:00,21.205,0,19.9,0.72576,5.832
2020-09-28,14:20:00,21.43,0,19.5,0.71296,5.801
2020-09-28,14:25:00,21.65,0,19.4,0.6944,5.876
2020-09-28,14:30:00,21.85,0,19.6,0.6784,5.775
2020-09-28,14:35:00,22.04,0,19.3,0.66176,5.804
2020-09-28,14:40:00,22.24,0,19.3,0.64672,5.799
2020-09-28,14:45:00,22.42,0,19.7,0.62496,5.812
2020-09-28,14:50:00,22.61,0,19.4,0.60992,5.773
2020-09-28,14:55:00,22.76,0,19.5,0.5888,5.772
2020-09-28,15:00:00,22.95,0,18.7,0.568,5.801
2020-09-28,15:05:00,23.1,0,19.6,0.552,5.756
2020-09-28,15:10:00,23.26,0,18.8,0.5328,5.755
2020-09-28,15:15:00,23.435,0,18.2,0.51392,5.75
2020-09-28,15:20:00,23.58,0,18.4,0.49376,5.804
2020-09-28,15:25:00,23.695,0,18.2,0.47392,5.753
2020-09-28,15:30:00,23.86,0,18.4,0.45184,5.762
2020-09-28,15:35:00,23.99,0,17.9,0.4288,5.794
2020-09-28,15:40:00,24.13,0,18.6,0.408,5.773
2020-09-28,15:45:00,24.265,0,18.5,0.38784,5.748
2020-09-28,15:50:00,24.41,0,18.4,0.3728,5.745
2020-09-28,15:55:00,24.555,0,18.5,0.34976,5.708
2020-09-28,16:00:00,24.675,0,18.2,0.328,5.698
2020-09-28,16:05:00,24.8,0,18,0.31488,5.767
2020-09-28,16:10:00,24.905,0,18,0.29488,0
2020-09-28,16:15:00,24.465,0,17.1,0.27392,0
2020-09-28,16:20:00,23.96,0,17.3,0.25296,0
2020-09-28,16:25:00,23.645,0,17.4,0.22992,0
2020-09-28,16:30:00,23.415,0,17,0.21696,0
2020-09-28,16:35:00,23.24,0,17,0.069,0
2020-09-28,16:40:00,23.09,0,16.4,0.05,0
2020-09-28,16:45:00,22.97,0,16.4,0.05,0
2020-09-28,16:50:00,22.835,0,16.2,0.069,0
2020-09-28,16:55:00,22.725,0,16.1,0.118,0
2020-09-28,17:00:00,22.625,0,15.9,0.047,0
2020-09-28,17:05:00,22.52,0,15.9,0.047,0
2020-09-28,17:10:00,22.435,0,16.1,0.072,0
2020-09-28,17:15:00,22.355,0,15.8,0.04,0
2020-09-28,17:20:00,22.275,0,15.7,0.038,0
2020-09-28,17:25:00,22.21,0,15.6,0.034,0
2020-09-28,17:30:00,22.13,0,15.3,0.033,0
2020-09-28,17:35:00,22.065,0,15.4,0.031,0
2020-09-28,17:40:00,22,0,15.2,0.03,0
2020-09-28,17:45:00,21.945,0,14.9,0.028,0
2020-09-28,17:50:00,21.89,0,15,0.024,0
2020-09-28,17:55:00,21.845,0,14.8,0.021,0
2020-09-28,18:00:00,21.79,0,14.7,0.02,0
2020-09-28,18:05:00,21.74,0,14.7,0,0
2020-09-28,18:10:00,21.695,0,14.5,0,5.867
2020-09-28,18:15:00,22.175,0,14.5,0,5.784
2020-09-28,18:20:00,22.705,0,14.5,0,5.79
2020-09-28,18:25:00,23.06,0,14.4,0,5.731
2020-09-28,18:30:00,23.3,0,14.4,0,5.723
2020-09-28,18:35:00,23.52,0,14.4,0,5.74
2020-09-28,18:40:00,23.725,0,14.5,0,5.745
2020-09-28,18:45:00,23.955,0,14.5,0,5.742
2020-09-28,18:50:00,24.14,0,14.4,0,5.718
2020-09-28,18:55:00,24.315,0,14.3,0,5.752
2020-09-28,19:00:00,24.49,0,14.4,0,5.719
2020-09-28,19:05:00,24.635,0,14.5,0,5.716
2020-09-28,19:10:00,24.79,0,14.4,0,5.707
2020-09-28,19:15:00,24.955,0,14.4,0,5.722
2020-09-28,19:20:00,25.09,0,14.3,0,5.727
2020-09-28,19:25:00,25.21,0,14.2,0,5.699
2020-09-28,19:30:00,25.35,0,14.3,0,5.705
2020-09-28,19:35:00,25.475,0,14.3,0,5.689
2020-09-28,19:40:00,25.595,0,14.3,0,5.698
2020-09-28,19:45:00,25.72,0,14.2,0,5.732
2020-09-28,19:50:00,25.83,0,14.2,0,5.672
2020-09-28,19:55:00,25.94,0,14.2,0,5.694
2020-09-28,20:00:00,26.06,0,14.1,0,5.702
2020-09-28,20:05:00,26.15,0,14.1,0,5.69
2020-09-28,20:10:00,26.235,0,14.1,0,0
2020-09-28,20:15:00,25.87,0,14.2,0,0
2020-09-28,20:20:00,25.35,0,14.2,0,0
2020-09-28,20:25:00,24.99,0,14.1,0,0
2020-09-28,20:30:00,24.735,0,14.1,0,0
2020-09-28,20:35:00,24.545,0,14.1,0,0
2020-09-28,20:40:00,24.375,0,14.3,0,0
2020-09-28,20:45:00,24.23,0,14.2,0,0
2020-09-28,20:50:00,24.095,0,14.3,0,0
2020-09-28,20:55:00,23.96,0,14.5,0,0
2020-09-28,21:00:00,23.845,0,14.5,0,0
2020-09-28,21:05:00,23.74,0,14.5,0,0
2020-09-28,21:10:00,23.635,0,14.4,0,0
2020-09-28,21:15:00,23.555,0,14.4,0,0
2020-09-28,21:20:00,23.45,0,14.2,0,0
2020-09-28,21:25:00,23.375,0,14.2,0,0
2020-09-28,21:30:00,23.28,0,14.1,0,0
2020-09-28,21:35:00,23.215,0,14.2,0,0
2020-09-28,21:40:00,23.135,0,14.1,0,0
2020-09-28,21:45:00,23.055,0,14.3,0,0
2020-09-28,21:50:00,22.995,0,14.2,0,0
2020-09-28,21:55:00,22.93,0,14.2,0,0
2020-09-28,22:00:00,22.865,0,14.4,0,0
2020-09-28,22:05:00,22.79,0,14,0,0
2020-09-28,22:10:00,22.745,0,14.2,0,0
2020-09-28,22:15:00,22.685,0,13.9,0,0
2020-09-28,22:20:00,22.64,0,14,0,0
2020-09-28,22:25:00,22.59,0,13.8,0,0
2020-09-28,22:30:00,22.535,0,13.9,0,0
2020-09-28,22:35:00,22.475,0,13.9,0,0
2020-09-28,22:40:00,22.435,0,14,0,0
2020-09-28,22:45:00,22.4,0,14.1,0,0
2020-09-28,22:50:00,22.35,0,14.3,0,0
2020-09-28,22:55:00,22.305,0,14,0,0
2020-09-28,23:00:00,22.255,0,14.2,0,0
2020-09-28,23:05:00,22.2,0,14.4,0,0
2020-09-28,23:10:00,22.165,0,14,0,0
2020-09-28,23:15:00,22.14,0,14.1,0,0
2020-09-28,23:20:00,22.09,0,14.3,0,0
2020-09-28,23:25:00,22.06,0,14.3,0,0
2020-09-28,23:30:00,22.02,0,14.3,0,0
2020-09-28,23:35:00,21.975,0,14.1,0,0
2020-09-28,23:40:00,21.945,0,13.9,0,0
2020-09-28,23:45:00,21.915,0,14.1,0,0
2020-09-28,23:50:00,21.885,0,14.6,0,0
2020-09-28,23:55:00,21.84,0,14.3,0,0
2020-09-29,00:00:00,21.81,0,14.2,0,0
2020-09-29,00:05:00,21.77,0,14.3,0,0
2020-09-29,00:10:00,21.735,0,14.1,0,0
2020-09-29,00:15:00,21.71,0,13.8,0,0
2020-09-29,00:20:00,21.67,0,14.4,0,0
2020-09-29,00:25:00,21.645,0,13.8,0,0
2020-09-29,00:30:00,21.615,0,13.9,0,0
2020-09-29,00:35:00,21.575,0,14,0,0
2020-09-29,00:40:00,21.56,0,14.2,0,0
2020-09-29,00:45:00,21.535,0,13.9,0,0
2020-09-29,00:50:00,21.495,0,14,0,0
2020-09-29,00:55:00,21.465,0,14.1,0,0
2020-09-29,01:00:00,21.435,0,13.9,0,0
2020-09-29,01:05:00,21.4,0,13.9,0,0
2020-09-29,01:10:00,21.375,0,14.2,0,0
